1,1,53.76,61.1,122.27000000000001,59.77,1,1,1.0
1,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
1,3,317.32,0.0,393.07,117.25,1,1,1.0
1,4,0.33,10.38,15.39,31.699999999999996,1,1,1.0
2,1,38.06,57.17,117.43,59.480000000000004,1,1,1.0
2,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
2,3,317.32,0.0,393.07,117.25,1,1,1.0
2,4,0.33,10.38,15.39,31.699999999999996,1,1,1.0
3,1,22.37,53.25,112.57,59.17,1,1,1.0
3,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
3,3,317.32,0.0,393.07,117.25,1,1,1.0
3,4,0.33,10.38,15.39,31.699999999999996,1,1,1.0
4,1,6.67,49.32,107.73,58.88,1,1,1.0
4,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
4,3,317.32,0.0,393.07,117.25,1,1,1.0
5,1,5.0,47.97,91.75,55.480000000000004,1,1,1.0
5,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
5,3,317.32,0.0,393.07,117.25,1,1,1.0
6,1,3.33,46.61,75.77,52.08,1,1,1.0
6,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
6,3,317.32,0.0,393.07,117.25,1,1,1.0
7,1,1.67,45.26,59.78,48.68,1,1,1.0
7,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
7,3,317.32,0.0,393.07,117.25,1,1,1.0
8,1,0.0,43.9,43.8,45.28000000000001,1,1,1.0
8,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
8,3,317.32,0.0,393.07,117.25,1,1,1.0
9,1,0.0,43.9,28.85,45.28000000000001,1,1,1.0
9,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
9,3,317.32,0.0,393.07,117.25,1,1,1.0
10,1,0.0,43.9,13.9,45.28000000000001,1,1,1.0
10,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
10,3,317.32,0.0,393.07,117.25,1,1,1.0
11,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
11,3,317.32,0.0,393.07,117.25,1,1,1.0
11,5,863.45,164.35,96.54999999999995,106.87000000000003,1,1,1.0
12,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
12,3,317.32,0.0,393.07,117.25,1,1,1.0
12,5,825.32,159.27,110.21999999999991,105.16,1,1,1.0
13,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
13,3,317.32,0.0,393.07,117.25,1,1,1.0
13,5,787.19,154.2,123.88999999999999,103.43,1,1,1.0
14,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
14,3,317.32,0.0,393.07,117.25,1,1,1.0
14,5,749.06,149.12,137.56000000000006,101.72,1,1,1.0
15,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
15,3,317.32,0.0,393.07,117.25,1,1,1.0
15,5,710.93,144.05,151.23000000000002,100.0,1,1,1.0
16,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
16,3,317.32,0.0,393.07,117.25,1,1,1.0
16,5,672.8,138.97,164.9000000000001,98.28999999999999,1,1,1.0
17,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
17,3,317.32,0.0,393.07,117.25,1,1,1.0
17,5,634.67,133.9,178.57000000000005,96.57,1,1,1.0
18,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
18,3,317.32,0.0,393.07,117.25,1,1,1.0
18,5,596.54,128.82,192.24,94.86000000000001,1,1,1.0
19,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
19,3,317.32,0.0,393.07,117.25,1,1,1.0
19,5,558.41,123.75,205.91000000000008,93.13,1,1,1.0
20,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
20,3,317.32,0.0,393.07,117.25,1,1,1.0
20,5,520.28,118.67,219.58000000000004,91.42,1,1,1.0
21,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
21,3,317.32,0.0,393.07,117.25,1,1,1.0
21,5,482.15,113.6,233.25,89.70000000000002,1,1,1.0
21,6,3.95,186.99,165.74,134.03999999999996,1,1,1.0
22,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
22,3,317.32,0.0,393.07,117.25,1,1,1.0
22,5,459.42,109.07,224.63999999999993,87.89000000000001,1,1,1.0
22,6,28.77,199.58,186.10999999999999,143.35,1,1,1.0
23,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
23,3,317.32,0.0,393.07,117.25,1,1,1.0
23,5,436.69,104.54,216.03000000000003,86.08,1,1,1.0
23,6,53.58,212.17,206.49,152.66,1,1,1.0
24,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
24,3,317.32,0.0,393.07,117.25,1,1,1.0
24,5,413.96,100.01,207.42000000000002,84.27,1,1,1.0
24,6,78.4,224.76,226.85999999999999,161.96000000000004,1,1,1.0
25,2,94.52,0.42,221.89000000000004,64.3,1,1,1.0
